FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
35888,12126,201304,201209,LONG Pure,9748,19222,15428,1,1,11,3,111,200208,8,2002,9,2012,4,2013,7,120,49.3,19.7,49.3,19.7,3.8976659341,2.9825356011,4
35908,12126,201306,201208,LONG Pure,5947,6229,6312,1,1,11,3,111,200208,8,2002,8,2012,6,2013,10,120,4.5,1.3,4.5,1.3,1.5101061717,0.2870397085,4
35912,12126,201306,201212,LONG Pure,6073,6229,6269,1,1,11,3,111,200208,8,2002,12,2012,6,2013,6,120,2.5,0.6,2.5,0.6,0.918055108,-0.442921445,4
35913,12126,201306,201301,LONG Pure,6940,6229,6016,1,1,11,3,111,200208,8,2002,1,2013,6,2013,5,120,11.4,3.4,11.4,3.4,2.4348715305,1.2294912664,4
35914,12126,201306,201302,LONG Pure,7525,6229,6212,1,1,11,3,111,200208,8,2002,2,2013,6,2013,4,120,20.8,0.3,20.8,0.3,3.0352369776,-1.298587555,4
35938,12126,201310,201304,LONG Pure,5901,6762,4825,1,1,11,3,111,200208,8,2002,4,2013,10,2013,6,120,12.7,28.6,12.7,28.6,2.5441907071,3.3549918661,4
35944,12126,201311,201302,LONG Pure,6933,6215,6147,1,1,11,3,111,200208,8,2002,2,2013,11,2013,9,120,11.6,1.1,11.6,1.1,2.4469187511,0.0899568872,4
35946,12126,201311,201304,LONG Pure,7241,6215,6070,1,1,11,3,111,200208,8,2002,4,2013,11,2013,7,120,16.5,2.3,16.5,2.3,2.8038722078,0.8471829245,4
35952,12126,201311,201310,LONG Pure,7213,6215,6037,1,1,11,3,111,200208,8,2002,10,2013,11,2013,1,120,16.1,2.9,16.1,2.9,2.7762024584,1.0522327323,4
35960,12126,201312,201309,LONG Pure,7070,6833,6845,1,1,11,3,111,200208,8,2002,9,2013,12,2013,3,120,3.5,0.2,3.5,0.2,1.2437112323,-1.739442259,4
35972,12126,201402,201306,LONG Pure,9162,8863,8165,1,1,11,3,111,200208,8,2002,6,2013,2,2014,8,120,3.4,7.9,3.4,7.9,1.2159731726,2.063748702,5
35974,12126,201402,201308,LONG Pure,8112,8863,8053,1,1,11,3,111,200208,8,2002,8,2013,2,2014,6,120,8.5,9.1,8.5,9.1,2.136935251,2.2125638469,5
35987,12126,201403,201312,LONG Pure,11406,12424,13983,1,1,11,3,111,200208,8,2002,12,2013,3,2014,3,120,8.2,12.5,8.2,12.5,2.1033800183,2.5295846902,5
36042,12126,201409,201404,LONG Pure,7418,6353,5960,1,1,11,3,111,200208,8,2002,4,2014,9,2014,5,120,16.8,6.2,16.8,6.2,2.8192178429,1.8222973766,5
36049,12126,201410,201403,LONG Pure,7311,6666,6859,1,1,11,3,111,200208,8,2002,3,2014,10,2014,7,120,9.7,2.9,9.7,2.9,2.2696452439,1.063085116,5
36055,12126,201410,201409,LONG Pure,7496,6666,7057,1,1,11,3,111,200208,8,2002,9,2014,10,2014,1,120,12.5,5.9,12.5,5.9,2.5218206279,1.7691024871,5
36088,12126,201502,201408,LONG Pure,8951,9198,9280,1,1,11,3,111,200208,8,2002,8,2014,2,2015,6,120,2.7,0.9,2.7,0.9,0.9878171745,-0.114851915,6
36123,12126,201505,201501,LONG Pure,13159,17284,13033,1,1,11,3,111,200208,8,2002,1,2015,5,2015,4,120,23.9,24.6,23.9,24.6,3.1724549877,3.2025432173,6
36142,12126,201507,201503,LONG Pure,7988,10457,9817,1,1,11,3,111,200208,8,2002,3,2015,7,2015,4,120,23.6,6.1,23.6,6.1,3.1617117857,1.8116114727,6
36150,12126,201508,201505,LONG Pure,6744,8046,7820,1,1,11,3,111,200208,8,2002,5,2015,8,2015,3,120,16.2,2.8,16.2,2.8,2.7838966562,1.0327748328,6
36163,12126,201510,201503,LONG Pure,7250,5209,7844,1,1,11,3,111,200208,8,2002,3,2015,10,2015,7,120,39.2,50.6,39.2,50.6,3.6682221711,3.9236654692,6
36168,12126,201510,201508,LONG Pure,8428,5209,8024,1,1,11,3,111,200208,8,2002,8,2015,10,2015,2,120,61.8,54.0,61.8,54.0,4.1238530395,3.9897445488,6
36169,12126,201510,201509,LONG Pure,8405,5209,8423,1,1,11,3,111,200208,8,2002,9,2015,10,2015,1,120,61.4,61.7,61.4,61.7,4.1166823151,4.1222985545,6
36171,12126,201511,201502,LONG Pure,9511,7239,9397,1,1,11,3,111,200208,8,2002,2,2015,11,2015,9,120,31.4,29.8,31.4,29.8,3.4463476115,3.3948689775,6
36206,12126,201602,201512,LONG Pure,11103,8343,10391,1,1,11,3,111,200208,8,2002,12,2015,2,2016,2,120,33.1,24.5,33.1,24.5,3.4989780018,3.2006110292,7
36214,12126,201603,201511,LONG Pure,16474,17255,21566,1,1,11,3,111,200208,8,2002,11,2015,3,2016,4,120,4.5,25.0,4.5,25.0,1.5098881003,3.2182381252,7
36215,12126,201603,201512,LONG Pure,17923,17255,20282,1,1,11,3,111,200208,8,2002,12,2015,3,2016,3,120,3.9,17.5,3.9,17.5,1.353601124,2.8646402595,7
36237,12126,201605,201601,LONG Pure,14195,17122,14821,1,1,11,3,111,200208,8,2002,1,2016,5,2016,4,120,17.1,13.4,17.1,13.4,2.8387840074,2.5981498107,7
36248,12126,201606,201512,LONG Pure,10765,9886,11015,1,1,11,3,111,200208,8,2002,12,2015,6,2016,6,120,8.9,11.4,8.9,11.4,2.1850801898,2.4353828563,7
36250,12126,201606,201602,LONG Pure,10197,9886,10313,1,1,11,3,111,200208,8,2002,2,2016,6,2016,4,120,3.1,4.3,3.1,4.3,1.1460882043,1.4630793053,7
36266,12126,201608,201603,LONG Pure,8286,7380,7678,1,1,11,3,111,200208,8,2002,3,2016,8,2016,5,120,12.3,4.0,12.3,4.0,2.5076805744,1.3957347549,7
36279,12126,201609,201607,LONG Pure,8464,7713,7050,1,1,11,3,111,200208,8,2002,7,2016,9,2016,2,120,9.7,8.6,9.7,8.6,2.2759133418,2.1512826802,7
36298,12126,201611,201605,LONG Pure,8152,8415,8576,1,1,11,3,111,200208,8,2002,5,2016,11,2016,6,120,3.1,1.9,3.1,1.9,1.1395531115,0.6488034443,7
36336,12126,201703,201607,LONG Pure,20698,15669,15853,1,1,11,3,111,200208,8,2002,7,2016,3,2017,8,120,32.1,1.2,32.1,1.2,3.4687071051,0.1606664265,8
36340,12126,201703,201611,LONG Pure,22414,15669,15945,1,1,11,3,111,200208,8,2002,11,2016,3,2017,4,120,43.0,1.8,43.0,1.8,3.7622874375,0.5661315346,8
36351,12126,201704,201612,LONG Pure,16463,16827,15150,1,1,11,3,111,200208,8,2002,12,2016,4,2017,4,120,2.2,10.0,2.2,10.0,0.7715840354,2.2991919296,8
36354,12126,201704,201703,LONG Pure,16557,16827,15348,1,1,11,3,111,200208,8,2002,3,2017,4,2017,1,120,1.6,8.8,1.6,8.8,0.4728521268,2.1735516305,8
36356,12126,201705,201606,LONG Pure,17120,14778,14442,1,1,11,3,111,200208,8,2002,6,2016,5,2017,11,120,15.8,2.3,15.8,2.3,2.7630358628,0.8213864786,8
36361,12126,201705,201611,LONG Pure,17278,14778,13497,1,1,11,3,111,200208,8,2002,11,2016,5,2017,6,120,16.9,8.7,16.9,8.7,2.8283213295,2.1596716205,8
36424,12126,201711,201705,LONG Pure,9287,11430,8281,1,1,11,3,111,200208,8,2002,5,2017,11,2017,6,120,18.7,27.6,18.7,27.6,2.9311354247,3.3160136503,8
36435,12126,201712,201704,LONG Pure,9998,8481,10006,1,1,11,3,111,200208,8,2002,4,2017,12,2017,8,120,17.9,18.0,17.9,18.0,2.884076519,2.8893362287,8
36436,12126,201712,201705,LONG Pure,9882,8481,7957,1,1,11,3,111,200208,8,2002,5,2017,12,2017,7,120,16.5,6.2,16.5,6.2,2.804528086,1.8210782239,8
36458,12126,201802,201708,LONG Pure,10217,11003,10893,1,1,11,3,111,200208,8,2002,8,2017,2,2018,6,120,7.1,1.0,7.1,1.0,1.9662037365,-0.00027269,9
36472,12126,201803,201711,LONG Pure,19247,19684,15201,1,1,11,3,111,200208,8,2002,11,2017,3,2018,4,120,2.2,22.8,2.2,22.8,0.7975419791,3.1256565282,9
36503,12137,201209,201207,SHORT ShiftLevel,3,2084,293,1,1,11,3,178,201206,6,2012,7,2012,9,2012,2,3,99.9,85.9,99.9,85.9,4.6037296095,4.4536551852,3
36544,12137,201306,201212,SHORT ShiftLevel,1336,597,351,1,1,11,3,178,201206,6,2012,12,2012,6,2013,6,12,123.8,41.2,123.8,41.2,4.8185509935,3.7185846085,4
36556,12137,201308,201303,SHORT ShiftLevel,966,651,782,1,1,11,3,178,201206,6,2012,3,2013,8,2013,5,14,48.4,20.1,48.4,20.1,3.8792331826,3.001857867,4
36565,12137,201309,201306,SHORT ShiftLevel,970,781,572,1,1,11,3,178,201206,6,2012,6,2013,9,2013,3,15,24.2,26.8,24.2,26.8,3.1863420512,3.2869292881,4
36586,12137,201312,201303,SHORT ShiftLevel,1188,865,702,1,1,11,3,178,201206,6,2012,3,2013,12,2013,9,18,37.3,18.8,37.3,18.8,3.6200930023,2.9361908799,4
36607,12137,201403,201309,SHORT ShiftLevel,1235,787,790,1,1,11,3,178,201206,6,2012,9,2013,3,2014,6,21,56.9,0.4,56.9,0.4,4.04173517,-0.964445774,5
36610,12137,201403,201312,LONG Pure,883,787,1026,1,1,11,3,178,201206,6,2012,12,2013,3,2014,3,21,12.2,30.4,12.2,30.4,2.501290129,3.4134054895,5
36632,12137,201406,201310,LONG Pure,181,605,734,1,1,11,3,178,201206,6,2012,10,2013,6,2014,8,24,70.1,21.3,70.1,21.3,4.2496751832,3.0597541323,5
36638,12137,201406,201404,LONG Pure,585,605,707,1,1,11,3,178,201206,6,2012,4,2014,6,2014,2,24,3.3,16.9,3.3,16.9,1.1956740015,2.8249145412,5
36677,12137,201411,201408,LONG Pure,598,338,573,1,1,11,3,178,201206,6,2012,8,2014,11,2014,3,29,76.9,69.5,76.9,69.5,4.3428059215,4.2417098046,5
36685,12137,201412,201406,LONG Pure,610,366,885,1,1,11,3,178,201206,6,2012,6,2014,12,2014,6,30,66.7,141.8,66.7,141.8,4.1997050779,4.9544407358,5
36686,12137,201412,201407,LONG Pure,642,366,889,1,1,11,3,178,201206,6,2012,7,2014,12,2014,5,30,75.4,142.9,75.4,142.9,4.3229377183,4.9621183167,5
36710,12137,201503,201407,LONG Pure,815,785,880,1,1,11,3,178,201206,6,2012,7,2014,3,2015,8,33,3.8,12.1,3.8,12.1,1.3406838499,2.4933633598,6
36735,12137,201505,201411,LONG Pure,551,380,463,1,1,11,3,178,201206,6,2012,11,2014,5,2015,6,35,45.0,21.8,45.0,21.8,3.8066624898,3.0838395411,6
36754,12137,201507,201501,LONG Pure,486,530,662,1,1,11,3,178,201206,6,2012,1,2015,7,2015,6,37,8.3,24.9,8.3,24.9,2.1164828134,3.215095102,6
36817,12137,201602,201509,LONG Pure,262,152,299,1,1,11,3,178,201206,6,2012,9,2015,2,2016,5,44,72.4,96.7,72.4,96.7,4.2817700309,4.5717222519,7
36832,12137,201604,201505,LONG Pure,286,178,470,1,1,11,3,178,201206,6,2012,5,2015,4,2016,11,46,60.7,164.0,60.7,164.0,4.1055178628,5.100140438,7
36834,12137,201604,201507,LONG Pure,589,178,624,1,1,11,3,178,201206,6,2012,7,2015,4,2016,9,46,230.9,250.6,230.9,250.6,5.4419798502,5.5237055877,7
36842,12137,201604,201603,LONG Pure,500,178,311,1,1,11,3,178,201206,6,2012,3,2016,4,2016,1,46,180.9,74.7,180.9,74.7,5.1979381812,4.3137357639,7
36846,12137,201605,201508,LONG Pure,434,206,415,1,1,11,3,178,201206,6,2012,8,2015,5,2016,9,47,110.7,101.5,110.7,101.5,4.7066396462,4.6196282692,7
36850,12137,201605,201512,LONG Pure,198,206,387,1,1,11,3,178,201206,6,2012,12,2015,5,2016,5,47,3.9,87.9,3.9,87.9,1.3567355589,4.4757910485,7
36864,12137,201606,201602,LONG Pure,95,127,158,1,1,11,3,178,201206,6,2012,2,2016,6,2016,4,48,25.2,24.4,25.2,24.4,3.2267190023,3.194970304,7
36899,12137,201611,201607,LONG Pure,149,54,146,1,1,11,3,178,201206,6,2012,7,2016,11,2016,4,53,175.9,170.4,175.9,170.4,5.170063031,5.1379747165,7
36900,12137,201611,201608,LONG Pure,95,54,143,1,1,11,3,178,201206,6,2012,8,2016,11,2016,3,53,75.9,164.8,75.9,164.8,4.3297582061,5.1048225092,7
36948,12139,201302,201209,SHORT ShiftLevel,180,195,143,1,1,11,3,241,201206,6,2012,9,2012,2,2013,5,8,7.7,26.7,7.7,26.7,2.0402208285,3.283414346,4
36964,12139,201304,201210,SHORT ShiftLevel,433,238,252,1,1,11,3,241,201206,6,2012,10,2012,4,2013,6,10,81.9,5.9,81.9,5.9,4.4058990709,1.7719568419,4
36986,12139,201306,201301,SHORT ShiftLevel,359,173,148,1,1,11,3,241,201206,6,2012,1,2013,6,2013,5,12,107.5,14.5,107.5,14.5,4.6776252652,2.6707544164,4
36999,12139,201402,201309,SHORT ShiftLevel,232,221,107,1,1,11,3,241,201206,6,2012,9,2013,2,2014,5,20,5.0,51.6,5.0,51.6,1.6049027573,3.9432059329,5
37004,12139,201403,201309,SHORT ShiftLevel,318,656,125,1,1,11,3,241,201206,6,2012,9,2013,3,2014,6,21,51.5,80.9,51.5,80.9,3.9420552925,4.3937714183,5
37006,12139,201403,201311,LONG Pure,202,656,117,1,1,11,3,241,201206,6,2012,11,2013,3,2014,4,21,69.2,82.2,69.2,82.2,4.2371065951,4.408724968,5
37057,12139,201410,201407,LONG Pure,113,330,240,1,1,11,3,241,201206,6,2012,7,2014,10,2014,3,28,65.8,27.3,65.8,27.3,4.1859748851,3.3058872019,5
37058,12139,201410,201408,LONG Pure,178,330,250,1,1,11,3,241,201206,6,2012,8,2014,10,2014,2,28,46.1,24.2,46.1,24.2,3.8299580524,3.1881041662,5
37065,12139,201411,201407,LONG Pure,153,380,250,1,1,11,3,241,201206,6,2012,7,2014,11,2014,4,29,59.7,34.2,59.7,34.2,4.0899489507,3.5325333837,5
37069,12139,201412,201402,LONG Pure,111,415,177,1,1,11,3,241,201206,6,2012,2,2014,12,2014,10,30,73.3,57.3,73.3,57.3,4.2939193672,4.0491623394,5
37085,12139,201502,201409,LONG Pure,260,315,206,1,1,11,3,241,201206,6,2012,9,2014,2,2015,5,32,17.5,34.6,17.5,34.6,2.8599307324,3.5439454294,6
37087,12139,201502,201411,LONG Pure,318,315,227,1,1,11,3,241,201206,6,2012,11,2014,2,2015,3,32,1.0,27.9,1.0,27.9,-0.048790164,3.3299343616,6
37088,12139,201502,201412,LONG Pure,304,315,264,1,1,11,3,241,201206,6,2012,12,2014,2,2015,2,32,3.5,16.2,3.5,16.2,1.25049282,2.7844231799,6
37102,12139,201504,201501,LONG Pure,387,349,547,1,1,11,3,241,201206,6,2012,1,2015,4,2015,3,34,10.9,56.7,10.9,56.7,2.3876844235,4.0383652945,6
37105,12139,201505,201408,LONG Pure,228,329,228,1,1,11,3,241,201206,6,2012,8,2014,5,2015,9,35,30.7,30.7,30.7,30.7,3.4242329521,3.4242329521,6
37112,12139,201505,201503,LONG Pure,237,329,479,1,1,11,3,241,201206,6,2012,3,2015,5,2015,2,35,28.0,45.6,28.0,45.6,3.3309010123,3.8197477293,6
37121,12139,201506,201503,LONG Pure,254,247,379,1,1,11,3,241,201206,6,2012,3,2015,6,2015,3,36,2.8,53.4,2.8,53.4,1.0416919984,3.9785837719,6
37126,12139,201507,201503,LONG Pure,244,398,395,1,1,11,3,241,201206,6,2012,3,2015,7,2015,4,37,38.7,0.8,38.7,0.8,3.6556707831,-0.282669531,6
37149,12141,201203,201201,SHORT ShiftLevel,66,53,191,1,1,11,3,161,201112,12,2011,1,2012,3,2012,2,3,24.5,260.4,24.5,260.4,3.1998276299,5.5621319576,3
37191,12148,201212,201210,SHORT ShiftLevel,1175,1030,1197,1,1,11,3,64,201206,6,2012,10,2012,12,2012,2,6,14.1,16.2,14.1,16.2,2.6445898472,2.7858499172,3
37197,12148,201301,201212,SHORT ShiftLevel,1023,1287,992,1,1,11,3,64,201206,6,2012,12,2012,1,2013,1,7,20.5,22.9,20.5,22.9,3.0210500815,3.1320763347,4
37199,12148,201302,201209,SHORT ShiftLevel,926,933,1369,1,1,11,3,64,201206,6,2012,9,2012,2,2013,5,8,0.8,46.7,0.8,46.7,-0.287324866,3.8444072285,4
37203,12148,201302,201301,SHORT ShiftLevel,1068,933,1144,1,1,11,3,64,201206,6,2012,1,2013,2,2013,1,8,14.5,22.6,14.5,22.6,2.6720397636,3.1186231186,4
37213,12148,201304,201210,SHORT ShiftLevel,1693,2599,2017,1,1,11,3,64,201206,6,2012,10,2012,4,2013,6,10,34.9,22.4,34.9,22.4,3.5513274574,3.1087585991,4
37214,12148,201304,201211,SHORT ShiftLevel,1755,2599,1784,1,1,11,3,64,201206,6,2012,11,2012,4,2013,5,10,32.5,31.4,32.5,31.4,3.4804406459,3.4454762646,4
37222,12148,201305,201211,SHORT ShiftLevel,1526,1753,1538,1,1,11,3,64,201206,6,2012,11,2012,5,2013,6,11,12.9,12.3,12.9,12.3,2.5610363185,2.5067243292,4
37243,12153,201405,201404,SHORT ShiftLevel,293,457,177,1,1,11,3,216,201312,12,2013,4,2014,5,2014,1,5,35.9,61.3,35.9,61.3,3.5803532229,4.1152763983,5
37287,12163,201503,201412,SHORT ShiftLevel,268,146,98,1,1,11,3,86,201409,9,2014,12,2014,3,2015,3,6,83.6,32.9,83.6,32.9,4.425584609,3.4927645752,6
37289,12163,201503,201502,SHORT ShiftLevel,206,146,99,1,1,11,3,86,201409,9,2014,2,2015,3,2015,1,6,41.1,32.2,41.1,32.2,3.7159081265,3.471711166,6
37306,12166,201607,201604,SHORT XT,2976,2290,1499,1,1,11,3,130,201606,6,2016,4,2016,7,2016,3,1,30.0,34.5,30.0,34.5,3.3997407172,3.5421610572,7
37346,12171,201711,201709,SHORT ShiftLevel,378,1177,48,1,1,11,6,75,201612,12,2016,9,2017,11,2017,2,11,67.9,95.9,67.9,95.9,4.2178070245,4.5635336429,8
37359,12179,201607,201606,SHORT XT,5869,2536,2672,1,1,11,14,45,201606,6,2016,6,2016,7,2016,1,1,131.4,5.4,131.4,5.4,4.8784549487,1.6794817562,7
37377,12187,201504,201501,SHORT XT,5566,14565,11471,1,1,11,3,100,201503,3,2015,1,2015,4,2015,3,1,61.8,21.2,61.8,21.2,4.1236622556,3.0560135477,6
37386,12192,201108,201104,LONG Pure,59,119,187,1,1,11,20,,200510,10,2005,4,2011,8,2011,4,70,50.4,57.1,50.4,57.1,3.9203912551,4.0455543981,2
37396,12192,201110,201108,LONG Pure,814,79,97,1,1,11,20,,200510,10,2005,8,2011,10,2011,2,72,930.4,22.8,300.0,22.8,6.8355928327,3.1260940914,2
37419,12192,201204,201201,LONG Pure,3850,245,3137,1,1,11,20,,200510,10,2005,1,2012,4,2012,3,78,1471.4,1180.4,300.0,300.0,7.2939890252,7.0736155587,3
37448,12192,201209,201208,LONG Pure,12,64,62,1,1,11,20,,200510,10,2005,8,2012,9,2012,1,83,81.3,3.1,81.3,3.1,4.3975308212,1.1394342832,3
37450,12192,201210,201207,LONG Pure,109,67,61,1,1,11,20,,200510,10,2005,7,2012,10,2012,3,84,62.7,9.0,62.7,9.0,4.1381471849,2.1922370358,3
37451,12192,201210,201208,LONG Pure,89,67,61,1,1,11,20,,200510,10,2005,8,2012,10,2012,2,84,32.8,9.0,32.8,9.0,3.49152002,2.1922370358,3
37452,12192,201210,201209,LONG Pure,57,67,62,1,1,11,20,,200510,10,2005,9,2012,10,2012,1,84,14.9,7.5,14.9,7.5,2.7030626596,2.009915479,3
37466,12192,201301,201211,LONG Pure,61,151,61,1,1,11,20,,200510,10,2005,11,2012,1,2013,2,87,59.6,59.6,59.6,59.6,4.0877000195,4.0877000195,4
37480,12192,201304,201302,LONG Pure,162,191,205,1,1,11,20,,200510,10,2005,2,2013,4,2013,2,90,15.2,7.3,15.2,7.3,2.7201925879,1.9919540876,4
37481,12192,201304,201303,LONG Pure,174,191,197,1,1,11,20,,200510,10,2005,3,2013,4,2013,1,90,8.9,3.1,8.9,3.1,2.186110102,1.1446562272,4
37534,12192,201401,201312,LONG Pure,54,115,48,1,1,11,20,,200510,10,2005,12,2013,1,2014,1,99,53.0,58.3,53.0,58.3,3.9711119218,4.064930677,5
37535,12192,201402,201308,LONG Pure,23,144,52,1,1,11,20,,200510,10,2005,8,2013,2,2014,6,100,84.0,63.9,84.0,63.9,4.431147432,4.1571454635,5
37539,12192,201402,201312,LONG Pure,51,144,50,1,1,11,20,,200510,10,2005,12,2013,2,2014,2,100,64.6,65.3,64.6,65.3,4.1679563796,4.1786516687,5
37543,12192,201403,201310,LONG Pure,101,214,133,1,1,11,20,,200510,10,2005,10,2013,3,2014,5,101,52.8,37.9,52.8,37.9,3.9665819897,3.6336433256,5
37548,12192,201404,201311,LONG Pure,34,110,153,1,1,11,20,,200510,10,2005,11,2013,4,2014,5,102,69.1,39.1,69.1,39.1,4.2354231605,3.6658899359,5
37556,12192,201405,201402,LONG Pure,243,134,165,1,1,11,20,,200510,10,2005,2,2014,5,2014,3,103,81.3,23.1,81.3,23.1,4.3986782683,3.1413175905,5
37579,12192,201408,201406,LONG Pure,53,91,96,1,1,11,20,,200510,10,2005,6,2014,8,2014,2,106,41.8,5.5,41.8,5.5,3.7318968392,1.7037485919,5
37585,12192,201409,201405,LONG Pure,105,88,87,1,1,11,20,,200510,10,2005,5,2014,9,2014,4,107,19.3,1.1,19.3,1.1,2.9610467156,0.1278333715,5
37618,12192,201502,201406,LONG Pure,99,109,144,1,1,11,20,,200510,10,2005,6,2014,2,2015,8,112,9.2,32.1,9.2,32.1,2.2164073968,3.4691703652,6
37629,12192,201503,201410,LONG Pure,144,131,157,1,1,11,20,,200510,10,2005,10,2014,3,2015,5,113,9.9,19.8,9.9,19.8,2.2949222202,2.9880694008,6
37634,12192,201504,201408,LONG Pure,68,180,192,1,1,11,20,,200510,10,2005,8,2014,4,2015,8,114,62.2,6.7,62.2,6.7,4.1307122064,1.8971199849,6
37701,12206,201701,201608,SHORT XT,3841,1524,2479,1,1,11,3,205,201612,12,2016,8,2016,1,2017,5,1,152.0,62.7,152.0,62.7,5.0241049742,4.1377877902,8
37722,12209,201709,201706,SHORT ShiftLevel,1955,1973,1780,1,1,11,12,37,201701,1,2017,6,2017,9,2017,3,8,0.9,9.8,0.9,9.8,-0.091768562,2.2805498689,8
37750,12209,201803,201708,SHORT ShiftLevel,5222,1374,2861,1,1,11,12,37,201701,1,2017,8,2017,3,2018,7,14,280.1,108.2,280.1,108.2,5.634997525,4.6842046597,9
37776,12214,201607,201604,SHORT XT,399,798,1385,1,1,11,2,65,201606,6,2016,4,2016,7,2016,3,1,50.0,73.6,50.0,73.6,3.9120230054,4.2980864084,7
37796,12220,201109,201108,SHORT ShiftLevel,821,749,830,1,1,11,13,70,201103,3,2011,8,2011,9,2011,1,6,9.6,10.8,9.6,10.8,2.2630973215,2.3808803571,2
37800,12220,201110,201108,SHORT ShiftLevel,630,487,867,1,1,11,13,70,201103,3,2011,8,2011,10,2011,2,7,29.4,78.0,29.4,78.0,3.3797506932,4.3570773156,2
37807,12220,201111,201110,SHORT ShiftLevel,632,367,695,1,1,11,13,70,201103,3,2011,10,2011,11,2011,1,8,72.2,89.4,72.2,89.4,4.2795381639,4.4928219463,2
37816,12220,201201,201109,SHORT ShiftLevel,664,530,907,1,1,11,13,70,201103,3,2011,9,2011,1,2012,4,10,25.3,71.1,25.3,71.1,3.2301329794,4.2645383669,3
37818,12220,201201,201111,SHORT ShiftLevel,646,530,627,1,1,11,13,70,201103,3,2011,11,2011,1,2012,2,10,21.9,18.3,21.9,18.3,3.0858833705,2.9070041579,3
37823,12220,201202,201111,SHORT ShiftLevel,762,341,750,1,1,11,13,70,201103,3,2011,11,2011,2,2012,3,11,123.5,119.9,123.5,119.9,4.8159205424,4.7870028647,3
37843,12220,201205,201110,SHORT ShiftLevel,1269,699,1042,1,1,11,13,70,201103,3,2011,10,2011,5,2012,7,14,81.5,49.1,81.5,49.1,4.4011558046,3.8932498909,3
37855,12220,201206,201201,SHORT ShiftLevel,724,407,510,1,1,11,13,70,201103,3,2011,1,2012,6,2012,5,15,77.9,25.3,77.9,25.3,4.3552587744,3.2310859888,3
37856,12220,201206,201202,SHORT ShiftLevel,741,407,502,1,1,11,13,70,201103,3,2011,2,2012,6,2012,4,15,82.1,23.3,82.1,23.3,4.4074979935,3.1502338921,3
37876,12236,201406,201404,SHORT ShiftLevel,704,1840,967,1,1,11,3,109,201312,12,2013,4,2014,6,2014,2,6,61.7,47.4,61.7,47.4,4.1229179347,3.8595848912,5
37891,12236,201409,201407,SHORT ShiftLevel,1371,1173,1152,1,1,11,3,109,201312,12,2013,7,2014,9,2014,2,9,16.9,1.8,16.9,1.8,2.826117368,0.5823727751,5
37892,12236,201409,201408,SHORT ShiftLevel,1312,1173,1102,1,1,11,3,109,201312,12,2013,8,2014,9,2014,1,9,11.8,6.1,11.8,6.1,2.4723242705,1.8005302144,5
37926,12237,201505,201504,SHORT ShiftLevel,130,90,105,1,1,11,3,86,201412,12,2014,4,2015,5,2015,1,5,44.4,16.7,44.4,16.7,3.7942399698,2.8134107168,6
37948,12237,201511,201504,SHORT ShiftLevel,146,225,89,1,1,11,3,86,201412,12,2014,4,2015,11,2015,7,11,35.1,60.4,35.1,60.4,3.5585176363,4.1017246695,6
37967,12240,201506,201503,SHORT ShiftLevel,1819,965,1817,1,1,11,3,136,201412,12,2014,3,2015,6,2015,3,6,88.5,88.3,88.5,88.3,4.4829732784,4.4806286115,6
37996,12240,201511,201507,SHORT ShiftLevel,1225,1485,1611,1,1,11,3,136,201412,12,2014,7,2015,11,2015,4,11,17.5,8.5,17.5,8.5,2.8626817658,2.1382820417,6
38039,12240,201604,201512,SHORT ShiftLevel,2406,1871,2357,1,1,11,3,136,201412,12,2014,12,2015,4,2016,4,16,28.6,26.0,28.6,26.0,3.3532086066,3.2571504836,7
38047,12240,201605,201510,SHORT ShiftLevel,1773,2216,1824,1,1,11,3,136,201412,12,2014,10,2015,5,2016,7,17,20.0,17.7,20.0,17.7,2.9952809082,2.8729729779,7
38051,12240,201605,201602,SHORT ShiftLevel,1841,2216,1800,1,1,11,3,136,201412,12,2014,2,2016,5,2016,3,17,16.9,18.8,16.9,18.8,2.8286371641,2.9323963984,7
38071,12240,201607,201606,LONG Pure,2076,1520,1741,1,1,11,3,136,201412,12,2014,6,2016,7,2016,1,19,36.6,14.5,36.6,14.5,3.5994728664,2.6768672737,7
38085,12240,201609,201607,LONG Pure,2046,916,1247,1,1,11,3,136,201412,12,2014,7,2016,9,2016,2,21,123.4,36.1,123.4,36.1,4.815126733,3.5872721967,7
38099,12240,201611,201604,SHORT ShiftLevel,1741,1253,1433,1,1,11,3,136,201412,12,2014,4,2016,11,2016,7,23,38.9,14.4,38.9,14.4,3.6621896369,2.664831082,7
38102,12240,201611,201607,LONG Pure,1877,1253,1370,1,1,11,3,136,201412,12,2014,7,2016,11,2016,4,23,49.8,9.3,49.8,9.3,3.9080245995,2.2340481659,7
38104,12240,201611,201609,LONG Pure,1405,1253,1449,1,1,11,3,136,201412,12,2014,9,2016,11,2016,2,23,12.1,15.6,12.1,15.6,2.4957547519,2.7499888903,7
